,optimizer,base_neurons,layers,activation,loss,metric,eval_metric,Метрика R2
2084,AdaGrad,20,6,tanh,Huber,MSE,121.05371856689453,-0.7286686012738919
2085,AdaGrad,20,6,tanh,LogCosh,MeanAbsolutePercentageError,33.114810943603516,-0.6585764753303143
2086,AdaGrad,20,6,tanh,LogCosh,MAE,7.381353855133057,-0.5064412622088583
2087,AdaGrad,20,6,tanh,LogCosh,MSE,110.00463104248047,-0.5708855945706375
2088,AdaGrad,20,6,sigmoid,MAE,MeanAbsolutePercentageError,76.01554870605469,-4.1365508372191995
2089,AdaGrad,20,6,sigmoid,MAE,MAE,16.2395076751709,-3.764716337066658
2090,AdaGrad,20,6,sigmoid,MAE,MSE,310.9022216796875,-3.439738753038906
2091,AdaGrad,20,6,sigmoid,MSE,MeanAbsolutePercentageError,68.55842590332031,-3.4782846905124387
2092,AdaGrad,20,6,sigmoid,MSE,MAE,14.58513069152832,-3.0255463179967137
2093,AdaGrad,20,6,sigmoid,MSE,MSE,256.7896728515625,-2.6670018461087945
2094,AdaGrad,20,6,sigmoid,Huber,MeanAbsolutePercentageError,59.095157623291016,-2.682179812723598
2095,AdaGrad,20,6,sigmoid,Huber,MAE,15.736794471740723,-3.5315314713658195
2096,AdaGrad,20,6,sigmoid,Huber,MSE,294.76300048828125,-3.2092677163259875
2097,AdaGrad,20,6,sigmoid,LogCosh,MeanAbsolutePercentageError,55.701499938964844,-2.4068082891869618
2098,AdaGrad,20,6,sigmoid,LogCosh,MAE,13.473268508911133,-2.5616078069617267
2099,AdaGrad,20,6,sigmoid,LogCosh,MSE,262.54547119140625,-2.7491953139722693
2100,AdaGrad,20,7,linear,MAE,MeanAbsolutePercentageError,17.78122329711914,0.5639106703754695
2101,AdaGrad,20,7,linear,MAE,MAE,3.560425281524658,0.5280232055673793
2102,AdaGrad,20,7,linear,MAE,MSE,23.720430374145508,0.6612680921731302
2103,AdaGrad,20,7,linear,MSE,MeanAbsolutePercentageError,18.44013023376465,0.6348136042723165
2104,AdaGrad,20,7,linear,MSE,MAE,3.163236141204834,0.6625863953056521
2105,AdaGrad,20,7,linear,MSE,MSE,26.367971420288086,0.6234606749141993
2106,AdaGrad,20,7,linear,Huber,MeanAbsolutePercentageError,19.17305564880371,0.5414686509861304
2107,AdaGrad,20,7,linear,Huber,MAE,3.5580856800079346,0.5142040922362181
2108,AdaGrad,20,7,linear,Huber,MSE,27.021238327026367,0.6141319731920043
2109,AdaGrad,20,7,linear,LogCosh,MeanAbsolutePercentageError,19.64307403564453,0.5214996561239881
2110,AdaGrad,20,7,linear,LogCosh,MAE,3.1939148902893066,0.6065056900679646
2111,AdaGrad,20,7,linear,LogCosh,MSE,26.989643096923828,0.6145831518570205
2112,AdaGrad,20,7,elu,MAE,MeanAbsolutePercentageError,16.21901512145996,0.6332091720974338
2113,AdaGrad,20,7,elu,MAE,MAE,3.4006073474884033,0.6392257031476143
2114,AdaGrad,20,7,elu,MAE,MSE,23.636829376220703,0.6624618650140026
2115,AdaGrad,20,7,elu,MSE,MeanAbsolutePercentageError,17.55911636352539,0.659610862613808
2116,AdaGrad,20,7,elu,MSE,MAE,3.4126155376434326,0.6449089199222148
2117,AdaGrad,20,7,elu,MSE,MSE,26.759193420410156,0.6178740303443537
2118,AdaGrad,20,7,elu,Huber,MeanAbsolutePercentageError,15.854926109313965,0.6785880167928332
2119,AdaGrad,20,7,elu,Huber,MAE,3.1262423992156982,0.6431946409550682
2120,AdaGrad,20,7,elu,Huber,MSE,26.714908599853516,0.6185063949918546
2121,AdaGrad,20,7,elu,LogCosh,MeanAbsolutePercentageError,15.922815322875977,0.6015982094976006
2122,AdaGrad,20,7,elu,LogCosh,MAE,3.8321988582611084,0.5533732281227293
2123,AdaGrad,20,7,elu,LogCosh,MSE,23.384733200073242,0.6660618683560575
2124,AdaGrad,20,7,relu,MAE,MeanAbsolutePercentageError,19.675649642944336,0.645162140519244
2125,AdaGrad,20,7,relu,MAE,MAE,4.359615325927734,0.4589156933816608
2126,AdaGrad,20,7,relu,MAE,MSE,36.75379943847656,0.4751492558741547
2127,AdaGrad,20,7,relu,MSE,MeanAbsolutePercentageError,19.32485580444336,0.6192943041779653
2128,AdaGrad,20,7,relu,MSE,MAE,3.3838813304901123,0.645363033840095
2129,AdaGrad,20,7,relu,MSE,MSE,36.068214416503906,0.4849394924392183
2130,AdaGrad,20,7,relu,Huber,MeanAbsolutePercentageError,25.398195266723633,0.32714851457110405
2131,AdaGrad,20,7,relu,Huber,MAE,4.756594657897949,0.3930286592952895
2132,AdaGrad,20,7,relu,Huber,MSE,32.6223258972168,0.5341474396368029
2133,AdaGrad,20,7,relu,LogCosh,MeanAbsolutePercentageError,24.460107803344727,0.41488798972413277
2134,AdaGrad,20,7,relu,LogCosh,MAE,5.739824295043945,0.1721418429212337
2135,AdaGrad,20,7,relu,LogCosh,MSE,34.82597351074219,0.5026789537483899
2136,AdaGrad,20,7,tanh,MAE,MeanAbsolutePercentageError,37.173011779785156,-1.0007670350075761
2137,AdaGrad,20,7,tanh,MAE,MAE,8.852426528930664,-0.9372793531041204
2138,AdaGrad,20,7,tanh,MAE,MSE,130.7634735107422,-0.867325561132926
2139,AdaGrad,20,7,tanh,MSE,MeanAbsolutePercentageError,34.68500518798828,-0.7882750109416687
2140,AdaGrad,20,7,tanh,MSE,MAE,8.266261100769043,-0.7545129737782859
2141,AdaGrad,20,7,tanh,MSE,MSE,138.468505859375,-0.977354807804812
2142,AdaGrad,20,7,tanh,Huber,MeanAbsolutePercentageError,35.66520309448242,-0.8717443738491142
2143,AdaGrad,20,7,tanh,Huber,MAE,8.426658630371094,-0.7982539914891982
2144,AdaGrad,20,7,tanh,Huber,MSE,115.32528686523438,-0.6468656051068729
2145,AdaGrad,20,7,tanh,LogCosh,MeanAbsolutePercentageError,40.07648468017578,-1.1538306890787808
2146,AdaGrad,20,7,tanh,LogCosh,MAE,7.743213176727295,-0.6053599118165054
2147,AdaGrad,20,7,tanh,LogCosh,MSE,152.1249542236328,-1.1723710534541665
2148,AdaGrad,20,7,sigmoid,MAE,MeanAbsolutePercentageError,70.52471160888672,-3.650811827050881
2149,AdaGrad,20,7,sigmoid,MAE,MAE,15.654241561889648,-3.4939883258038327
2150,AdaGrad,20,7,sigmoid,MAE,MSE,353.2911071777344,-4.04505899767802
2151,AdaGrad,20,7,sigmoid,MSE,MeanAbsolutePercentageError,65.09293365478516,-3.1844796030794678
2152,AdaGrad,20,7,sigmoid,MSE,MAE,15.24111270904541,-3.308996175450348
2153,AdaGrad,20,7,sigmoid,MSE,MSE,297.27587890625,-3.245152122561535
2154,AdaGrad,20,7,sigmoid,Huber,MeanAbsolutePercentageError,71.66178131103516,-3.7524365547213314
2155,AdaGrad,20,7,sigmoid,Huber,MAE,15.81344223022461,-3.566640835425879
2156,AdaGrad,20,7,sigmoid,Huber,MSE,352.3244323730469,-4.031254737834489
2157,AdaGrad,20,7,sigmoid,LogCosh,MeanAbsolutePercentageError,70.90003967285156,-3.6841779706383324
2158,AdaGrad,20,7,sigmoid,LogCosh,MAE,16.50801658630371,-3.8915642755058046
2159,AdaGrad,20,7,sigmoid,LogCosh,MSE,417.2912292480469,-4.958992663518038
2160,AdaGrad,50,2,linear,MAE,MeanAbsolutePercentageError,97.18421936035156,-6.272243399094647
2161,AdaGrad,50,2,linear,MAE,MAE,20.9077205657959,-6.200591180281991
2162,AdaGrad,50,2,linear,MAE,MSE,514.692626953125,-6.349901347216443
2163,AdaGrad,50,2,linear,MSE,MeanAbsolutePercentageError,103.09117889404297,-6.012435994359838
2164,AdaGrad,50,2,linear,MSE,MAE,21.034379959106445,-6.004630291019812
2165,AdaGrad,50,2,linear,MSE,MSE,495.72625732421875,-6.079058308420226
2166,AdaGrad,50,2,linear,Huber,MeanAbsolutePercentageError,100.54798126220703,-6.118554375401387
2167,AdaGrad,50,2,linear,Huber,MAE,21.00800132751465,-6.186980591363184
2168,AdaGrad,50,2,linear,Huber,MSE,499.8479309082031,-6.137916258581509
2169,AdaGrad,50,2,linear,LogCosh,MeanAbsolutePercentageError,95.49718475341797,-6.625402493843853
2170,AdaGrad,50,2,linear,LogCosh,MAE,21.06397247314453,-6.257260204439272
2171,AdaGrad,50,2,linear,LogCosh,MSE,514.0999145507812,-6.34143769201873
2172,AdaGrad,50,2,elu,MAE,MeanAbsolutePercentageError,97.38712310791016,-5.95562316335477
2173,AdaGrad,50,2,elu,MAE,MAE,20.58683204650879,-6.068098199107638
2174,AdaGrad,50,2,elu,MAE,MSE,495.1954345703125,-6.071478734782787
2175,AdaGrad,50,2,elu,MSE,MeanAbsolutePercentageError,100.8210678100586,-5.8238295343471576
2176,AdaGrad,50,2,elu,MSE,MAE,21.08710479736328,-6.094033177296048
2177,AdaGrad,50,2,elu,MSE,MSE,486.365966796875,-5.945392429304162
2178,AdaGrad,50,2,elu,Huber,MeanAbsolutePercentageError,97.77957153320312,-6.180296419405218
2179,AdaGrad,50,2,elu,Huber,MAE,20.974130630493164,-6.144108753363022
2180,AdaGrad,50,2,elu,Huber,MSE,506.5335388183594,-6.233388213657631
2181,AdaGrad,50,2,elu,LogCosh,MeanAbsolutePercentageError,97.61708068847656,-6.1663742339800764
2182,AdaGrad,50,2,elu,LogCosh,MAE,20.3635311126709,-6.048689466625428
2183,AdaGrad,50,2,elu,LogCosh,MSE,493.38165283203125,-6.045577484523733
2184,AdaGrad,50,2,relu,MAE,MeanAbsolutePercentageError,91.38262939453125,-5.3502773484534165
2185,AdaGrad,50,2,relu,MAE,MAE,20.29325294494629,-5.835731554317467
2186,AdaGrad,50,2,relu,MAE,MSE,464.12591552734375,-5.627800735867897
2187,AdaGrad,50,2,relu,MSE,MeanAbsolutePercentageError,92.70587921142578,-5.618897072958756
2188,AdaGrad,50,2,relu,MSE,MAE,20.049654006958008,-5.712316655221548
2189,AdaGrad,50,2,relu,MSE,MSE,473.3752746582031,-5.759882772156567
2190,AdaGrad,50,2,relu,Huber,MeanAbsolutePercentageError,87.8963851928711,-5.5480898800091625
2191,AdaGrad,50,2,relu,Huber,MAE,20.168970108032227,-5.894921345017374
2192,AdaGrad,50,2,relu,Huber,MSE,458.0532531738281,-5.541081739480194
2193,AdaGrad,50,2,relu,LogCosh,MeanAbsolutePercentageError,91.09855651855469,-5.649861902454007
2194,AdaGrad,50,2,relu,LogCosh,MAE,19.52953338623047,-5.494187367535884
2195,AdaGrad,50,2,relu,LogCosh,MSE,463.7268371582031,-5.622101254015677
2196,AdaGrad,50,2,tanh,MAE,MeanAbsolutePercentageError,98.83739471435547,-6.145833095402668
2197,AdaGrad,50,2,tanh,MAE,MAE,21.074207305908203,-6.239454238332702
2198,AdaGrad,50,2,tanh,MAE,MSE,514.9195556640625,-6.353142514525628
2199,AdaGrad,50,2,tanh,MSE,MeanAbsolutePercentageError,101.8031005859375,-6.038875600625708
2200,AdaGrad,50,2,tanh,MSE,MAE,20.875078201293945,-6.0699718100723885
2201,AdaGrad,50,2,tanh,MSE,MSE,489.5323486328125,-5.990608690401039
2202,AdaGrad,50,2,tanh,Huber,MeanAbsolutePercentageError,99.86473846435547,-6.188024875934634
2203,AdaGrad,50,2,tanh,Huber,MAE,20.99397087097168,-6.265188830118882
2204,AdaGrad,50,2,tanh,Huber,MSE,497.8544921875,-6.109449641092188
2205,AdaGrad,50,2,tanh,LogCosh,MeanAbsolutePercentageError,99.47966766357422,-6.129395053351227
2206,AdaGrad,50,2,tanh,LogCosh,MAE,21.026437759399414,-6.1984779539561385
2207,AdaGrad,50,2,tanh,LogCosh,MSE,503.7298889160156,-6.193351943853608
2208,AdaGrad,50,2,sigmoid,MAE,MeanAbsolutePercentageError,92.50871276855469,-5.65342138541591
2209,AdaGrad,50,2,sigmoid,MAE,MAE,20.286962509155273,-5.867487475899736
2210,AdaGrad,50,2,sigmoid,MAE,MSE,409.8570251464844,-4.8528307717105035
2211,AdaGrad,50,2,sigmoid,MSE,MeanAbsolutePercentageError,94.56455993652344,-5.8319158492457674
2212,AdaGrad,50,2,sigmoid,MSE,MAE,20.210084915161133,-5.742684981446224
2213,AdaGrad,50,2,sigmoid,MSE,MSE,447.2755432128906,-5.387173745786251
2214,AdaGrad,50,2,sigmoid,Huber,MeanAbsolutePercentageError,93.58305358886719,-5.7719582664292295
2215,AdaGrad,50,2,sigmoid,Huber,MAE,19.17581558227539,-5.222428321258862
2216,AdaGrad,50,2,sigmoid,Huber,MSE,472.6322937011719,-5.749272451913591
2217,AdaGrad,50,2,sigmoid,LogCosh,MeanAbsolutePercentageError,91.10140991210938,-5.539335928904578
2218,AdaGrad,50,2,sigmoid,LogCosh,MAE,20.377155303955078,-5.940920658383677
2219,AdaGrad,50,2,sigmoid,LogCosh,MSE,433.7437438964844,-5.1939376034236675
2220,AdaGrad,50,3,linear,MAE,MeanAbsolutePercentageError,96.41627502441406,-5.749646998646555
2221,AdaGrad,50,3,linear,MAE,MAE,20.427858352661133,-5.656739285137704
2222,AdaGrad,50,3,linear,MAE,MSE,478.325927734375,-5.830578770973929
2223,AdaGrad,50,3,linear,MSE,MeanAbsolutePercentageError,110.10340118408203,-5.418712382931133
2224,AdaGrad,50,3,linear,MSE,MAE,20.287832260131836,-5.2942001821660005
2225,AdaGrad,50,3,linear,MSE,MSE,450.99090576171875,-5.44022946999764
2226,AdaGrad,50,3,linear,Huber,MeanAbsolutePercentageError,95.17115020751953,-5.655716284547356
2227,AdaGrad,50,3,linear,Huber,MAE,20.313989639282227,-5.592237078009425
2228,AdaGrad,50,3,linear,Huber,MSE,479.9383544921875,-5.8536048450340195
2229,AdaGrad,50,3,linear,LogCosh,MeanAbsolutePercentageError,95.51892852783203,-5.661523378075828
2230,AdaGrad,50,3,linear,LogCosh,MAE,20.10954475402832,-5.712468723228879
2231,AdaGrad,50,3,linear,LogCosh,MSE,465.8232727050781,-5.652038855354213
2232,AdaGrad,50,3,elu,MAE,MeanAbsolutePercentageError,86.65206146240234,-4.509557835040492
2233,AdaGrad,50,3,elu,MAE,MAE,17.85321617126465,-4.511710440806975
2234,AdaGrad,50,3,elu,MAE,MSE,436.7081604003906,-5.236269749963989
2235,AdaGrad,50,3,elu,MSE,MeanAbsolutePercentageError,88.59220123291016,-3.6828419339355323
2236,AdaGrad,50,3,elu,MSE,MAE,17.38054084777832,-3.769045076598294
2237,AdaGrad,50,3,elu,MSE,MSE,299.1776428222656,-3.2723100374670606
2238,AdaGrad,50,3,elu,Huber,MeanAbsolutePercentageError,87.06060791015625,-4.526262779779376
2239,AdaGrad,50,3,elu,Huber,MAE,17.547094345092773,-4.241674573347775
2240,AdaGrad,50,3,elu,Huber,MSE,351.360595703125,-4.017491257058857
2241,AdaGrad,50,3,elu,LogCosh,MeanAbsolutePercentageError,83.36872863769531,-4.541973183894668
2242,AdaGrad,50,3,elu,LogCosh,MAE,18.439132690429688,-4.489273390652332
2243,AdaGrad,50,3,elu,LogCosh,MSE,331.7344665527344,-3.7372267081264567
2244,AdaGrad,50,3,relu,MAE,MeanAbsolutePercentageError,75.35537719726562,-4.13512371776681
2245,AdaGrad,50,3,relu,MAE,MAE,14.763748168945312,-3.1050434312666155
2246,AdaGrad,50,3,relu,MAE,MSE,284.6399230957031,-3.0647083598908873
2247,AdaGrad,50,3,relu,MSE,MeanAbsolutePercentageError,60.73463821411133,-2.339903158556476
2248,AdaGrad,50,3,relu,MSE,MAE,10.440824508666992,-1.1659143964522758
2249,AdaGrad,50,3,relu,MSE,MSE,183.43263244628906,-1.6194503758558745
2250,AdaGrad,50,3,relu,Huber,MeanAbsolutePercentageError,62.24888229370117,-2.491752342878509
2251,AdaGrad,50,3,relu,Huber,MAE,13.879883766174316,-2.5009698464007717
2252,AdaGrad,50,3,relu,Huber,MSE,195.90621948242188,-1.79757528393856
2253,AdaGrad,50,3,relu,LogCosh,MeanAbsolutePercentageError,56.47208786010742,-2.0348142028174014
2254,AdaGrad,50,3,relu,LogCosh,MAE,16.097867965698242,-3.530225546304334
2255,AdaGrad,50,3,relu,LogCosh,MSE,289.86962890625,-3.139389403400876
2256,AdaGrad,50,3,tanh,MAE,MeanAbsolutePercentageError,95.71393585205078,-5.659805793603677
2257,AdaGrad,50,3,tanh,MAE,MAE,19.944969177246094,-5.53458585904803
2258,AdaGrad,50,3,tanh,MAE,MSE,469.4620361328125,-5.704000732140412
2259,AdaGrad,50,3,tanh,MSE,MeanAbsolutePercentageError,102.67285919189453,-5.126236039295831
2260,AdaGrad,50,3,tanh,MSE,MAE,19.861835479736328,-5.204429472176373
2261,AdaGrad,50,3,tanh,MSE,MSE,434.3932189941406,-5.203212158653429
2262,AdaGrad,50,3,tanh,Huber,MeanAbsolutePercentageError,94.83841705322266,-5.612740053521445
2263,AdaGrad,50,3,tanh,Huber,MAE,20.27788734436035,-5.856358455934875
2264,AdaGrad,50,3,tanh,Huber,MSE,456.1573791503906,-5.514008371521503
2265,AdaGrad,50,3,tanh,LogCosh,MeanAbsolutePercentageError,97.09739685058594,-5.643951020354557
2266,AdaGrad,50,3,tanh,LogCosh,MAE,19.970434188842773,-5.465683234650097
2267,AdaGrad,50,3,tanh,LogCosh,MSE,474.3609924316406,-5.773958675491268
2268,AdaGrad,50,3,sigmoid,MAE,MeanAbsolutePercentageError,61.01011657714844,-2.8320684506746865
2269,AdaGrad,50,3,sigmoid,MAE,MAE,15.264171600341797,-3.3232595392197135
2270,AdaGrad,50,3,sigmoid,MAE,MSE,329.4593811035156,-3.704737988195003
2271,AdaGrad,50,3,sigmoid,MSE,MeanAbsolutePercentageError,62.923988342285156,-2.9297713832655643
2272,AdaGrad,50,3,sigmoid,MSE,MAE,15.742652893066406,-3.5000697603512085
2273,AdaGrad,50,3,sigmoid,MSE,MSE,290.32818603515625,-3.14593773355873
2274,AdaGrad,50,3,sigmoid,Huber,MeanAbsolutePercentageError,69.1405258178711,-3.5324186027664934
2275,AdaGrad,50,3,sigmoid,Huber,MAE,14.960341453552246,-3.1834930858650905
2276,AdaGrad,50,3,sigmoid,Huber,MSE,334.4129943847656,-3.775476483818551
2277,AdaGrad,50,3,sigmoid,LogCosh,MeanAbsolutePercentageError,76.48625183105469,-4.165494161586017
2278,AdaGrad,50,3,sigmoid,LogCosh,MAE,15.490666389465332,-3.4173054049436864
2279,AdaGrad,50,3,sigmoid,LogCosh,MSE,299.0928649902344,-3.271098821281389
2280,AdaGrad,50,4,linear,MAE,MeanAbsolutePercentageError,87.22327423095703,-3.335860870854762
2281,AdaGrad,50,4,linear,MAE,MAE,16.375011444091797,-3.5582994496326315
2282,AdaGrad,50,4,linear,MAE,MSE,356.0712890625,-4.084760903459272
2283,AdaGrad,50,4,linear,MSE,MeanAbsolutePercentageError,92.32839965820312,-3.5350876832747895
2284,AdaGrad,50,4,linear,MSE,MAE,16.311731338500977,-3.3626184298830655
2285,AdaGrad,50,4,linear,MSE,MSE,311.674560546875,-3.450767830561774
2286,AdaGrad,50,4,linear,Huber,MeanAbsolutePercentageError,86.11408996582031,-3.580777177715321
2287,AdaGrad,50,4,linear,Huber,MAE,16.539447784423828,-3.501281225425603
2288,AdaGrad,50,4,linear,Huber,MSE,324.6421203613281,-3.635947058415696
2289,AdaGrad,50,4,linear,LogCosh,MeanAbsolutePercentageError,92.84359741210938,-3.7949351113749303
2290,AdaGrad,50,4,linear,LogCosh,MAE,16.56739616394043,-3.470580610452547
2291,AdaGrad,50,4,linear,LogCosh,MSE,328.4665222167969,-3.69055989390083
2292,AdaGrad,50,4,elu,MAE,MeanAbsolutePercentageError,44.62181091308594,-1.0355797728991618
2293,AdaGrad,50,4,elu,MAE,MAE,5.600770950317383,0.1418774361375067
2294,AdaGrad,50,4,elu,MAE,MSE,61.660362243652344,0.11947915923057428
2295,AdaGrad,50,4,elu,MSE,MeanAbsolutePercentageError,32.989219665527344,0.043279502043544804
2296,AdaGrad,50,4,elu,MSE,MAE,5.2139081954956055,0.30659492340992256
2297,AdaGrad,50,4,elu,MSE,MSE,60.85988998413086,0.13090998412956312
2298,AdaGrad,50,4,elu,Huber,MeanAbsolutePercentageError,39.00476837158203,-0.600712006001836
2299,AdaGrad,50,4,elu,Huber,MAE,8.475724220275879,-0.5283617281050796
2300,AdaGrad,50,4,elu,Huber,MSE,97.29513549804688,-0.38939181196005834
2301,AdaGrad,50,4,elu,LogCosh,MeanAbsolutePercentageError,32.20329666137695,-0.0601221085248651
2302,AdaGrad,50,4,elu,LogCosh,MAE,5.835501194000244,0.1394245285506358
2303,AdaGrad,50,4,elu,LogCosh,MSE,96.71150970458984,-0.38105748403155815
2304,AdaGrad,50,4,relu,MAE,MeanAbsolutePercentageError,27.906108856201172,0.30797055964004105
2305,AdaGrad,50,4,relu,MAE,MAE,5.76214075088501,0.18282762412264064
2306,AdaGrad,50,4,relu,MAE,MSE,63.95664596557617,0.08668783933240021
2307,AdaGrad,50,4,relu,MSE,MeanAbsolutePercentageError,26.247629165649414,0.36500933494643206
2308,AdaGrad,50,4,relu,MSE,MAE,4.330628395080566,0.4621268093449854
2309,AdaGrad,50,4,relu,MSE,MSE,38.579830169677734,0.4490731840365241
2310,AdaGrad,50,4,relu,Huber,MeanAbsolutePercentageError,34.37398910522461,0.014197119777648926
2311,AdaGrad,50,4,relu,Huber,MAE,5.706523895263672,0.2021954514379225
2312,AdaGrad,50,4,relu,Huber,MSE,59.17496871948242,0.15497098585879343
2313,AdaGrad,50,4,relu,LogCosh,MeanAbsolutePercentageError,31.858795166015625,0.17119129759144514
2314,AdaGrad,50,4,relu,LogCosh,MAE,5.573075771331787,0.18919768212421761
2315,AdaGrad,50,4,relu,LogCosh,MSE,60.95246505737305,0.12958796274508766
2316,AdaGrad,50,4,tanh,MAE,MeanAbsolutePercentageError,89.04963684082031,-4.363470882460693
2317,AdaGrad,50,4,tanh,MAE,MAE,16.51313591003418,-3.66887560282228
2318,AdaGrad,50,4,tanh,MAE,MSE,361.3688049316406,-4.160410985404433
2319,AdaGrad,50,4,tanh,MSE,MeanAbsolutePercentageError,84.01084899902344,-3.340517612939113
2320,AdaGrad,50,4,tanh,MSE,MAE,15.158931732177734,-2.888046591338342
2321,AdaGrad,50,4,tanh,MSE,MSE,274.5735168457031,-2.9209580589133197
2322,AdaGrad,50,4,tanh,Huber,MeanAbsolutePercentageError,81.01834106445312,-3.914469106242879
2323,AdaGrad,50,4,tanh,Huber,MAE,16.143104553222656,-3.4834755157258037
2324,AdaGrad,50,4,tanh,Huber,MSE,324.09918212890625,-3.62819380227793
2325,AdaGrad,50,4,tanh,LogCosh,MeanAbsolutePercentageError,81.94300842285156,-3.7951326972399038
2326,AdaGrad,50,4,tanh,LogCosh,MAE,17.112552642822266,-3.8916284380569355
2327,AdaGrad,50,4,tanh,LogCosh,MSE,341.7608642578125,-3.8804055355004037
2328,AdaGrad,50,4,sigmoid,MAE,MeanAbsolutePercentageError,70.50672912597656,-3.6509494886767717
2329,AdaGrad,50,4,sigmoid,MAE,MAE,14.108427047729492,-2.8215362260123453
2330,AdaGrad,50,4,sigmoid,MAE,MSE,254.60409545898438,-2.6357914678383754
2331,AdaGrad,50,4,sigmoid,MSE,MeanAbsolutePercentageError,57.14259338378906,-2.51255605310874
2332,AdaGrad,50,4,sigmoid,MSE,MAE,12.361749649047852,-2.1239314650462133
2333,AdaGrad,50,4,sigmoid,MSE,MSE,247.78736877441406,-2.538447409131082
2334,AdaGrad,50,4,sigmoid,Huber,MeanAbsolutePercentageError,53.76301193237305,-2.2512406101083764
2335,AdaGrad,50,4,sigmoid,Huber,MAE,14.897468566894531,-3.1583358246019744
2336,AdaGrad,50,4,sigmoid,Huber,MSE,252.79481506347656,-2.6099546617803693
2337,AdaGrad,50,4,sigmoid,LogCosh,MeanAbsolutePercentageError,57.71672821044922,-2.5703290948033635
2338,AdaGrad,50,4,sigmoid,LogCosh,MAE,13.896081924438477,-2.7336601313014937
2339,AdaGrad,50,4,sigmoid,LogCosh,MSE,263.2999267578125,-2.7599691704247586
2340,AdaGrad,50,5,linear,MAE,MeanAbsolutePercentageError,24.709918975830078,0.32122987258801616
2341,AdaGrad,50,5,linear,MAE,MAE,4.1516313552856445,0.3343501424839723
2342,AdaGrad,50,5,linear,MAE,MSE,30.853330612182617,0.5594089929331916
2343,AdaGrad,50,5,linear,MSE,MeanAbsolutePercentageError,30.575603485107422,0.1934541324379927
2344,AdaGrad,50,5,linear,MSE,MAE,4.160953044891357,0.4733986449810027
2345,AdaGrad,50,5,linear,MSE,MSE,99.82258605957031,-0.4254841347644447
2346,AdaGrad,50,5,linear,Huber,MeanAbsolutePercentageError,19.944183349609375,0.5145843506614898
2347,AdaGrad,50,5,linear,Huber,MAE,7.514651775360107,-0.39112969352945526
2348,AdaGrad,50,5,linear,Huber,MSE,91.58137512207031,-0.3077982883393495
2349,AdaGrad,50,5,linear,LogCosh,MeanAbsolutePercentageError,24.586360931396484,0.3735977928578188
2350,AdaGrad,50,5,linear,LogCosh,MAE,4.674689292907715,0.14436131546299302
2351,AdaGrad,50,5,linear,LogCosh,MSE,30.329116821289062,0.5668948259688215
2352,AdaGrad,50,5,elu,MAE,MeanAbsolutePercentageError,19.716096878051758,0.427150197245884
2353,AdaGrad,50,5,elu,MAE,MAE,3.474069833755493,0.6170452903982773
2354,AdaGrad,50,5,elu,MAE,MSE,38.83024978637695,0.44549711062433106
2355,AdaGrad,50,5,elu,MSE,MeanAbsolutePercentageError,18.11186408996582,0.6195094854960279
2356,AdaGrad,50,5,elu,MSE,MAE,4.19264030456543,0.49559932361790715
2357,AdaGrad,50,5,elu,MSE,MSE,27.153308868408203,0.612245880213389
2358,AdaGrad,50,5,elu,Huber,MeanAbsolutePercentageError,19.264921188354492,0.5873746459036648
2359,AdaGrad,50,5,elu,Huber,MAE,3.8639962673187256,0.5406180568397607
2360,AdaGrad,50,5,elu,Huber,MSE,27.459524154663086,0.6078731711762384
2361,AdaGrad,50,5,elu,LogCosh,MeanAbsolutePercentageError,16.940134048461914,0.6227801681226904
2362,AdaGrad,50,5,elu,LogCosh,MAE,3.698566436767578,0.5484998571313051
2363,AdaGrad,50,5,elu,LogCosh,MSE,30.908334732055664,0.5586235552389955
2364,AdaGrad,50,5,relu,MAE,MeanAbsolutePercentageError,23.347829818725586,0.4689220893742102
2365,AdaGrad,50,5,relu,MAE,MAE,4.263447284698486,0.45009416195707475
2366,AdaGrad,50,5,relu,MAE,MSE,34.529842376708984,0.5069076718756896
2367,AdaGrad,50,5,relu,MSE,MeanAbsolutePercentageError,21.866050720214844,0.5828662522480077
2368,AdaGrad,50,5,relu,MSE,MAE,3.6728906631469727,0.5800690192262685
2369,AdaGrad,50,5,relu,MSE,MSE,26.800830841064453,0.6172794118011053
2370,AdaGrad,50,5,relu,Huber,MeanAbsolutePercentageError,23.740346908569336,0.4613294809814581
2371,AdaGrad,50,5,relu,Huber,MAE,4.091887950897217,0.5093018361199395
2372,AdaGrad,50,5,relu,Huber,MSE,26.70323944091797,0.6186730261578004
2373,AdaGrad,50,5,relu,LogCosh,MeanAbsolutePercentageError,21.898710250854492,0.5376996131970412
2374,AdaGrad,50,5,relu,LogCosh,MAE,4.48030948638916,0.40418009137685584
2375,AdaGrad,50,5,relu,LogCosh,MSE,38.72701644897461,0.44697137914470064
2376,AdaGrad,50,5,tanh,MAE,MeanAbsolutePercentageError,35.917728424072266,-0.8811488028987902
2377,AdaGrad,50,5,tanh,MAE,MAE,11.116485595703125,-1.6352309710614183
2378,AdaGrad,50,5,tanh,MAE,MSE,143.44577026367188,-1.048430999281908
2379,AdaGrad,50,5,tanh,MSE,MeanAbsolutePercentageError,35.270423889160156,-0.6182048241070401
2380,AdaGrad,50,5,tanh,MSE,MAE,8.701579093933105,-0.757505803135393
